Date,Open,High,Low,Close,Adj Close,Volume
2006-02-16,7906.580078,7906.580078,7906.580078,7906.580078,7906.580078,0
2006-02-17,7917.120117,7917.120117,7917.120117,7917.120117,7917.120117,0
2006-02-20,7950.220215,7950.220215,7950.220215,7950.220215,7950.220215,0
2006-02-21,8002.560059,8002.560059,8002.560059,8002.560059,8002.560059,0
2006-02-22,8040.509766,8040.509766,8040.509766,8040.509766,8040.509766,0
2006-02-23,7983.750000,7983.750000,7983.750000,7983.750000,7983.750000,0
2006-02-24,7954.330078,7954.330078,7954.330078,7954.330078,7954.330078,0
2006-02-27,7995.049805,7995.049805,7995.049805,7995.049805,7995.049805,0
2006-02-28,7892.629883,7892.629883,7892.629883,7892.629883,7892.629883,0
2006-03-01,7980.359863,7980.359863,7980.359863,7980.359863,7980.359863,0
2006-03-02,7926.220215,7926.220215,7926.220215,7926.220215,7926.220215,0
2006-03-03,7915.979980,7915.979980,7915.979980,7915.979980,7915.979980,0
2006-03-06,7917.180176,7917.180176,7917.180176,7917.180176,7917.180176,0
2006-03-07,7864.259766,7864.259766,7864.259766,7864.259766,7864.259766,0
2006-03-08,7831.520020,7831.520020,7831.520020,7831.520020,7831.520020,0
2006-03-09,7860.680176,7860.680176,7860.680176,7860.680176,7860.680176,0
2006-03-10,7970.640137,7970.640137,7970.640137,7970.640137,7970.640137,0
2006-03-13,8035.439941,8035.439941,8035.439941,8035.439941,8035.439941,0
2006-03-14,8034.220215,8034.220215,8034.220215,8034.220215,8034.220215,0
2006-03-15,8012.569824,8012.569824,8012.569824,8012.569824,8012.569824,0
2006-03-16,8017.959961,8017.959961,8017.959961,8017.959961,8017.959961,0
2006-03-17,8047.120117,8047.120117,8047.120117,8047.120117,8047.120117,0
2006-03-20,8059.419922,8059.419922,8059.419922,8059.419922,8059.419922,0
2006-03-21,8056.640137,8056.640137,8056.640137,8056.640137,8056.640137,0
2006-03-22,8064.020020,8064.020020,8064.020020,8064.020020,8064.020020,0
2006-03-23,8024.100098,8024.100098,8024.100098,8024.100098,8024.100098,0
2006-03-24,8045.080078,8045.080078,8045.080078,8045.080078,8045.080078,0
2006-03-27,7980.939941,7980.939941,7980.939941,7980.939941,7980.939941,0
2006-03-28,7972.910156,7972.910156,7972.910156,7972.910156,7972.910156,0
2006-03-29,7983.410156,7983.410156,7983.410156,7983.410156,7983.410156,0
2006-03-30,8035.270020,8035.270020,8035.270020,8035.270020,8035.270020,0
2006-03-31,8023.299805,8023.299805,8023.299805,8023.299805,8023.299805,0
2006-04-03,8078.520020,8078.520020,8078.520020,8078.520020,8078.520020,0
2006-04-04,8051.620117,8051.620117,8051.620117,8051.620117,8051.620117,0
2006-04-05,8090.540039,8090.540039,8090.540039,8090.540039,8090.540039,0
2006-04-06,8102.339844,8102.339844,8102.339844,8102.339844,8102.339844,0
2006-04-07,8105.189941,8105.189941,8105.189941,8105.189941,8105.189941,0
2006-04-10,8109.310059,8109.310059,8109.310059,8109.310059,8109.310059,0
2006-04-11,8029.060059,8029.060059,8029.060059,8029.060059,8029.060059,0
2006-04-12,7976.569824,7976.569824,7976.569824,7976.569824,7976.569824,0
2006-04-13,8007.339844,8007.339844,8007.339844,8007.339844,8007.339844,0
2006-04-14,8007.339844,8007.339844,8007.339844,8007.339844,8007.339844,0
2006-04-17,8007.339844,8007.339844,8007.339844,8007.339844,8007.339844,0
2006-04-18,7961.350098,7961.350098,7961.350098,7961.350098,7961.350098,0
2006-04-19,8050.859863,8050.859863,8050.859863,8050.859863,8050.859863,0
2006-04-20,8056.979980,8056.979980,8056.979980,8056.979980,8056.979980,0
2006-04-21,8093.470215,8093.470215,8093.470215,8093.470215,8093.470215,0
2006-04-24,8076.250000,8076.250000,8076.250000,8076.250000,8076.250000,0
2006-04-25,8041.020020,8041.020020,8041.020020,8041.020020,8041.020020,0
2006-04-26,8071.100098,8071.100098,8071.100098,8071.100098,8071.100098,0
2006-04-27,8080.120117,8080.120117,8080.120117,8080.120117,8080.120117,0
2006-04-28,8047.290039,8047.290039,8047.290039,8047.290039,8047.290039,0
2006-05-01,8047.290039,8047.290039,8047.290039,8047.290039,8047.290039,0
2006-05-02,8074.680176,8074.680176,8074.680176,8074.680176,8074.680176,0
2006-05-03,7964.649902,7964.649902,7964.649902,7964.649902,7964.649902,0
2006-05-04,7965.430176,7965.430176,7965.430176,7965.430176,7965.430176,0
2006-05-05,8058.060059,8058.060059,8058.060059,8058.060059,8058.060059,0
2006-05-08,8103.620117,8103.620117,8103.620117,8103.620117,8103.620117,0
2006-05-09,8122.080078,8122.080078,8122.080078,8122.080078,8122.080078,0
2006-05-10,8112.870117,8112.870117,8112.870117,8112.870117,8112.870117,0
2006-05-11,8097.270020,8097.270020,8097.270020,8097.270020,8097.270020,0
2006-05-12,7954.100098,7954.100098,7954.100098,7954.100098,7954.100098,0
2006-05-15,7853.939941,7853.939941,7853.939941,7853.939941,7853.939941,0
2006-05-16,7887.089844,7887.089844,7887.089844,7887.089844,7887.089844,0
2006-05-17,7658.520020,7658.520020,7658.520020,7658.520020,7658.520020,0
2006-05-18,7602.299805,7602.299805,7602.299805,7602.299805,7602.299805,0
2006-05-19,7614.250000,7614.250000,7614.250000,7614.250000,7614.250000,0
2006-05-22,7430.209961,7430.209961,7430.209961,7430.209961,7430.209961,0
2006-05-23,7572.470215,7572.470215,7572.470215,7572.470215,7572.470215,0
2006-05-24,7481.330078,7481.330078,7481.330078,7481.330078,7481.330078,0
2006-05-25,7481.330078,7481.330078,7481.330078,7481.330078,7481.330078,0
2006-05-26,7679.470215,7679.470215,7679.470215,7679.470215,7679.470215,0
2006-05-29,7688.149902,7688.149902,7688.149902,7688.149902,7688.149902,0
2006-05-30,7533.310059,7533.310059,7533.310059,7533.310059,7533.310059,0
2006-05-31,7604.399902,7604.399902,7604.399902,7604.399902,7604.399902,0
2006-06-01,7617.330078,7617.330078,7617.330078,7617.330078,7617.330078,0
2006-06-02,7665.080078,7665.080078,7665.080078,7665.080078,7665.080078,0
2006-06-05,7665.080078,7665.080078,7665.080078,7665.080078,7665.080078,0
2006-06-06,7497.020020,7497.020020,7497.020020,7497.020020,7497.020020,0
2006-06-07,7549.790039,7549.790039,7549.790039,7549.790039,7549.790039,0
2006-06-08,7344.279785,7344.279785,7344.279785,7344.279785,7344.279785,0
2006-06-09,7434.569824,7434.569824,7434.569824,7434.569824,7434.569824,0
2006-06-12,7332.689941,7332.689941,7332.689941,7332.689941,7332.689941,0
2006-06-13,7154.859863,7154.859863,7154.859863,7154.859863,7154.859863,0
2006-06-14,7171.029785,7171.029785,7171.029785,7171.029785,7171.029785,0
2006-06-15,7324.399902,7324.399902,7324.399902,7324.399902,7324.399902,0
2006-06-16,7294.549805,7294.549805,7294.549805,7294.549805,7294.549805,0
2006-06-19,7363.990234,7363.990234,7363.990234,7363.990234,7363.990234,0
2006-06-20,7397.919922,7397.919922,7397.919922,7397.919922,7397.919922,0
2006-06-21,7427.149902,7427.149902,7427.149902,7427.149902,7427.149902,0
2006-06-22,7483.330078,7483.330078,7483.330078,7483.330078,7483.330078,0
2006-06-23,7485.799805,7485.799805,7485.799805,7485.799805,7485.799805,0
2006-06-26,7463.629883,7463.629883,7463.629883,7463.629883,7463.629883,0
2006-06-27,7406.830078,7406.830078,7406.830078,7406.830078,7406.830078,0
2006-06-28,7431.899902,7431.899902,7431.899902,7431.899902,7431.899902,0
2006-06-29,7541.080078,7541.080078,7541.080078,7541.080078,7541.080078,0
2006-06-30,7652.100098,7652.100098,7652.100098,7652.100098,7652.100098,0
2006-07-03,7720.680176,7720.680176,7720.680176,7720.680176,7720.680176,0
2006-07-04,7727.799805,7727.799805,7727.799805,7727.799805,7727.799805,0
2006-07-05,7659.169922,7659.169922,7659.169922,7659.169922,7659.169922,0
2006-07-06,7704.640137,7704.640137,7704.640137,7704.640137,7704.640137,0
2006-07-07,7655.209961,7655.209961,7655.209961,7655.209961,7655.209961,0
2006-07-10,7704.359863,7704.359863,7704.359863,7704.359863,7704.359863,0
2006-07-11,7669.390137,7669.390137,7669.390137,7669.390137,7669.390137,0
2006-07-12,7706.950195,7706.950195,7706.950195,7706.950195,7706.950195,0
2006-07-13,7587.959961,7587.959961,7587.959961,7587.959961,7587.959961,0
2006-07-14,7506.779785,7506.779785,7506.779785,7506.779785,7506.779785,0
2006-07-17,7501.339844,7501.339844,7501.339844,7501.339844,7501.339844,0
2006-07-18,7461.339844,7461.339844,7461.339844,7461.339844,7461.339844,0
2006-07-19,7603.569824,7603.569824,7603.569824,7603.569824,7603.569824,0
2006-07-20,7659.569824,7659.569824,7659.569824,7659.569824,7659.569824,0
2006-07-21,7618.140137,7618.140137,7618.140137,7618.140137,7618.140137,0
2006-07-24,7780.279785,7780.279785,7780.279785,7780.279785,7780.279785,0
2006-07-25,7784.799805,7784.799805,7784.799805,7784.799805,7784.799805,0
2006-07-26,7815.129883,7815.129883,7815.129883,7815.129883,7815.129883,0
2006-07-27,7856.479980,7856.479980,7856.479980,7856.479980,7856.479980,0
2006-07-28,7946.500000,7946.500000,7946.500000,7946.500000,7946.500000,0
2006-07-31,7941.830078,7941.830078,7941.830078,7941.830078,7941.830078,0
2006-08-01,7941.830078,7941.830078,7941.830078,7941.830078,7941.830078,0
2006-08-02,7905.189941,7905.189941,7905.189941,7905.189941,7905.189941,0
2006-08-03,7810.040039,7810.040039,7810.040039,7810.040039,7810.040039,0
2006-08-04,7891.029785,7891.029785,7891.029785,7891.029785,7891.029785,0
2006-08-07,7790.839844,7790.839844,7790.839844,7790.839844,7790.839844,0
2006-08-08,7793.259766,7793.259766,7793.259766,7793.259766,7793.259766,0
2006-08-09,7882.930176,7882.930176,7882.930176,7882.930176,7882.930176,0
2006-08-10,7844.229980,7844.229980,7844.229980,7844.229980,7844.229980,0
2006-08-11,7858.569824,7858.569824,7858.569824,7858.569824,7858.569824,0
2006-08-14,7925.100098,7925.100098,7925.100098,7925.100098,7925.100098,0
2006-08-15,8055.319824,8055.319824,8055.319824,8055.319824,8055.319824,0
2006-08-16,8089.709961,8089.709961,8089.709961,8089.709961,8089.709961,0
2006-08-17,8112.759766,8112.759766,8112.759766,8112.759766,8112.759766,0
2006-08-18,8084.180176,8084.180176,8084.180176,8084.180176,8084.180176,0
2006-08-21,8057.589844,8057.589844,8057.589844,8057.589844,8057.589844,0
2006-08-22,8080.620117,8080.620117,8080.620117,8080.620117,8080.620117,0
2006-08-23,8078.660156,8078.660156,8078.660156,8078.660156,8078.660156,0
2006-08-24,8098.970215,8098.970215,8098.970215,8098.970215,8098.970215,0
2006-08-25,8102.500000,8102.500000,8102.500000,8102.500000,8102.500000,0
2006-08-28,8118.640137,8118.640137,8118.640137,8118.640137,8118.640137,0
2006-08-29,8165.580078,8165.580078,8165.580078,8165.580078,8165.580078,0
2006-08-30,8183.430176,8183.430176,8183.430176,8183.430176,8183.430176,0
2006-08-31,8167.959961,8167.959961,8167.959961,8167.959961,8167.959961,0
2006-09-01,8189.100098,8189.100098,8189.100098,8189.100098,8189.100098,0
2006-09-04,8230.150391,8230.150391,8230.150391,8230.150391,8230.150391,0
2006-09-05,8226.219727,8226.219727,8226.219727,8226.219727,8226.219727,0
2006-09-06,8172.779785,8172.779785,8172.779785,8172.779785,8172.779785,0
2006-09-07,8126.109863,8126.109863,8126.109863,8126.109863,8126.109863,0
2006-09-08,8167.040039,8167.040039,8167.040039,8167.040039,8167.040039,0
2006-09-11,8094.069824,8094.069824,8094.069824,8094.069824,8094.069824,0
2006-09-12,8195.139648,8195.139648,8195.139648,8195.139648,8195.139648,0
2006-09-13,8215.709961,8215.709961,8215.709961,8215.709961,8215.709961,0
2006-09-14,8181.810059,8181.810059,8181.810059,8181.810059,8181.810059,0
2006-09-15,8229.269531,8229.269531,8229.269531,8229.269531,8229.269531,0
2006-09-18,8257.750000,8257.750000,8257.750000,8257.750000,8257.750000,0
2006-09-19,8232.139648,8232.139648,8232.139648,8232.139648,8232.139648,0
2006-09-20,8342.370117,8342.370117,8342.370117,8342.370117,8342.370117,0
2006-09-21,8373.610352,8373.610352,8373.610352,8373.610352,8373.610352,0
2006-09-22,8294.480469,8294.480469,8294.480469,8294.480469,8294.480469,0
2006-09-25,8270.519531,8270.519531,8270.519531,8270.519531,8270.519531,0
2006-09-26,8382.750000,8382.750000,8382.750000,8382.750000,8382.750000,0
2006-09-27,8413.070313,8413.070313,8413.070313,8413.070313,8413.070313,0
2006-09-28,8416.679688,8416.679688,8416.679688,8416.679688,8416.679688,0
2006-09-29,8425.910156,8425.910156,8425.910156,8425.910156,8425.910156,0
2006-10-02,8381.150391,8381.150391,8381.150391,8381.150391,8381.150391,0
2006-10-03,8390.219727,8390.219727,8390.219727,8390.219727,8390.219727,0
2006-10-04,8448.910156,8448.910156,8448.910156,8448.910156,8448.910156,0
2006-10-05,8511.049805,8511.049805,8511.049805,8511.049805,8511.049805,0
2006-10-06,8521.240234,8521.240234,8521.240234,8521.240234,8521.240234,0
2006-10-09,8548.910156,8548.910156,8548.910156,8548.910156,8548.910156,0
2006-10-10,8627.200195,8627.200195,8627.200195,8627.200195,8627.200195,0
2006-10-11,8638.000000,8638.000000,8638.000000,8638.000000,8638.000000,0
2006-10-12,8673.730469,8673.730469,8673.730469,8673.730469,8673.730469,0
2006-10-13,8651.139648,8651.139648,8651.139648,8651.139648,8651.139648,0
2006-10-16,8659.900391,8670.700195,8620.599609,8632.099609,8632.099609,45222800
2006-10-17,8535.259766,8535.259766,8535.259766,8535.259766,8535.259766,0
2006-10-18,8575.200195,8631.799805,8566.900391,8620.200195,8620.200195,50778400
2006-10-19,8620.679688,8620.679688,8620.679688,8620.679688,8620.679688,0
2006-10-20,8643.019531,8643.019531,8643.019531,8643.019531,8643.019531,0
2006-10-23,8697.589844,8697.589844,8697.589844,8697.589844,8697.589844,0
2006-10-24,8662.650391,8662.650391,8662.650391,8662.650391,8662.650391,0
2006-10-25,8682.490234,8682.490234,8682.490234,8682.490234,8682.490234,0
2006-10-26,8673.780273,8673.780273,8673.780273,8673.780273,8673.780273,0
2006-10-27,8695.379883,8695.379883,8695.379883,8695.379883,8695.379883,0
2006-10-30,8652.360352,8652.360352,8652.360352,8652.360352,8652.360352,0
2006-10-31,8569.719727,8569.719727,8569.719727,8569.719727,8569.719727,0
2006-11-01,8613.000000,8613.000000,8613.000000,8613.000000,8613.000000,0
2006-11-02,8645.719727,8645.719727,8645.719727,8645.719727,8645.719727,0
2006-11-03,8698.490234,8698.490234,8698.490234,8698.490234,8698.490234,0
2006-11-06,8798.459961,8798.459961,8798.459961,8798.459961,8798.459961,0
2006-11-07,8835.629883,8835.629883,8835.629883,8835.629883,8835.629883,0
2006-11-08,8776.719727,8776.719727,8776.719727,8776.719727,8776.719727,0
2006-11-09,8764.230469,8764.230469,8764.230469,8764.230469,8764.230469,0
2006-11-10,8735.820313,8735.820313,8735.820313,8735.820313,8735.820313,0
2006-11-13,8752.099609,8752.099609,8752.099609,8752.099609,8752.099609,0
2006-11-14,8733.820313,8733.820313,8733.820313,8733.820313,8733.820313,0
2006-11-15,8791.169922,8791.169922,8791.169922,8791.169922,8791.169922,0
2006-11-16,8789.379883,8789.379883,8789.379883,8789.379883,8789.379883,0
2006-11-17,8745.820313,8745.820313,8745.820313,8745.820313,8745.820313,0
2006-11-20,8760.040039,8760.040039,8760.040039,8760.040039,8760.040039,0
2006-11-21,8774.580078,8774.580078,8774.580078,8774.580078,8774.580078,0
2006-11-22,8778.540039,8778.540039,8778.540039,8778.540039,8778.540039,0
2006-11-23,8751.299805,8751.299805,8751.299805,8751.299805,8751.299805,0
2006-11-24,8641.519531,8641.519531,8641.519531,8641.519531,8641.519531,0
2006-11-27,8517.349609,8517.349609,8517.349609,8517.349609,8517.349609,0
2006-11-28,8462.179688,8462.179688,8462.179688,8462.179688,8462.179688,0
2006-11-29,8569.919922,8569.919922,8569.919922,8569.919922,8569.919922,0
2006-11-30,8484.570313,8484.570313,8484.570313,8484.570313,8484.570313,0
2006-12-01,8420.330078,8420.330078,8420.330078,8420.330078,8420.330078,0
2006-12-04,8479.389648,8479.389648,8479.389648,8479.389648,8479.389648,0
2006-12-05,8452.070313,8452.070313,8452.070313,8452.070313,8452.070313,0
2006-12-06,8509.870117,8509.870117,8509.870117,8509.870117,8509.870117,0
2006-12-07,8570.910156,8570.910156,8570.910156,8570.910156,8570.910156,0
2006-12-08,8540.870117,8540.870117,8540.870117,8540.870117,8540.870117,0
2006-12-11,8594.040039,8594.040039,8594.040039,8594.040039,8594.040039,0
2006-12-12,8670.070313,8670.070313,8670.070313,8670.070313,8670.070313,0
2006-12-13,8678.540039,8678.540039,8678.540039,8678.540039,8678.540039,0
2006-12-14,8776.639648,8776.639648,8776.639648,8776.639648,8776.639648,0
2006-12-15,8786.889648,8786.889648,8786.889648,8786.889648,8786.889648,0
2006-12-18,8824.309570,8824.309570,8824.309570,8824.309570,8824.309570,0
2006-12-19,8763.080078,8763.080078,8763.080078,8763.080078,8763.080078,0
2006-12-20,8770.780273,8770.780273,8770.780273,8770.780273,8770.780273,0
2006-12-21,8775.419922,8775.419922,8775.419922,8775.419922,8775.419922,0
2006-12-22,8726.669922,8726.669922,8726.669922,8726.669922,8726.669922,0
2006-12-27,8822.190430,8822.190430,8822.190430,8822.190430,8822.190430,0
2006-12-28,8803.259766,8803.259766,8803.259766,8803.259766,8803.259766,0
2006-12-29,8785.740234,8785.740234,8785.740234,8785.740234,8785.740234,0
2007-01-03,8920.169922,8920.169922,8920.169922,8920.169922,8920.169922,0
2007-01-04,8925.209961,8925.209961,8925.209961,8925.209961,8925.209961,0
2007-01-05,8900.169922,8900.169922,8900.169922,8900.169922,8900.169922,0
2007-01-08,8850.250000,8850.250000,8850.250000,8850.250000,8850.250000,0
2007-01-09,8874.000000,8874.000000,8874.000000,8874.000000,8874.000000,0
2007-01-10,8861.599609,8861.599609,8861.599609,8861.599609,8861.599609,0
2007-01-11,8987.910156,8987.910156,8987.910156,8987.910156,8987.910156,0
2007-01-12,9032.809570,9032.809570,9032.809570,9032.809570,9032.809570,0
2007-01-15,9101.650391,9101.650391,9101.650391,9101.650391,9101.650391,0
2007-01-16,9073.000000,9073.000000,9073.000000,9073.000000,9073.000000,0
2007-01-17,9104.599609,9104.599609,9104.599609,9104.599609,9104.599609,0
2007-01-18,9099.349609,9099.349609,9099.349609,9099.349609,9099.349609,0
2007-01-19,9155.120117,9155.120117,9155.120117,9155.120117,9155.120117,0
2007-01-22,9102.150391,9102.150391,9102.150391,9102.150391,9102.150391,0
2007-01-23,9105.500000,9105.500000,9105.500000,9105.500000,9105.500000,0
2007-01-24,9153.099609,9153.099609,9153.099609,9153.099609,9153.099609,0
2007-01-25,9134.099609,9134.099609,9134.099609,9134.099609,9134.099609,0
2007-01-26,9041.099609,9041.099609,9041.099609,9041.099609,9041.099609,0
2007-01-29,9110.759766,9110.759766,9110.759766,9110.759766,9110.759766,0
2007-01-30,9147.000000,9147.000000,9147.000000,9147.000000,9147.000000,0
2007-01-31,9135.110352,9135.110352,9135.110352,9135.110352,9135.110352,0
2007-02-01,9217.870117,9217.870117,9217.870117,9217.870117,9217.870117,0
2007-02-02,9260.490234,9260.490234,9260.490234,9260.490234,9260.490234,0
2007-02-05,9257.940430,9257.940430,9257.940430,9257.940430,9257.940430,0
2007-02-06,9266.160156,9266.160156,9266.160156,9266.160156,9266.160156,0
2007-02-07,9288.200195,9288.200195,9288.200195,9288.200195,9288.200195,0
2007-02-08,9229.330078,9229.330078,9229.330078,9229.330078,9229.330078,0
2007-02-09,9292.059570,9292.059570,9292.059570,9292.059570,9292.059570,0
2007-02-12,9261.580078,9261.580078,9261.580078,9261.580078,9261.580078,0
2007-02-13,9240.009766,9240.009766,9240.009766,9240.009766,9240.009766,0
2007-02-14,9299.219727,9299.219727,9299.219727,9299.219727,9299.219727,0
2007-02-15,9305.389648,9305.389648,9305.389648,9305.389648,9305.389648,0
2007-02-16,9336.339844,9336.339844,9336.339844,9336.339844,9336.339844,0
2007-02-19,9345.620117,9345.620117,9345.620117,9345.620117,9345.620117,0
2007-02-20,9315.349609,9315.349609,9315.349609,9315.349609,9315.349609,0
2007-02-21,9207.089844,9207.089844,9207.089844,9207.089844,9207.089844,0
2007-02-22,9251.799805,9251.799805,9251.799805,9251.799805,9251.799805,0
2007-02-23,9258.049805,9258.049805,9258.049805,9258.049805,9258.049805,0
2007-02-26,9223.030273,9223.030273,9223.030273,9223.030273,9223.030273,0
2007-02-27,8909.799805,8909.799805,8909.799805,8909.799805,8909.799805,0
2007-02-28,8789.700195,8789.700195,8789.700195,8789.700195,8789.700195,0
2007-03-01,8781.910156,8781.910156,8781.910156,8781.910156,8781.910156,0
2007-03-02,8798.709961,8798.709961,8798.709961,8798.709961,8798.709961,0
2007-03-05,8676.860352,8676.860352,8676.860352,8676.860352,8676.860352,0
2007-03-06,8775.599609,8775.599609,8775.599609,8775.599609,8775.599609,0
2007-03-07,8878.429688,8878.429688,8878.429688,8878.429688,8878.429688,0
2007-03-08,8955.700195,8955.700195,8955.700195,8955.700195,8955.700195,0
2007-03-09,8933.870117,8933.870117,8933.870117,8933.870117,8933.870117,0
2007-03-12,8899.400391,8899.400391,8899.400391,8899.400391,8899.400391,0
2007-03-13,8829.089844,8829.089844,8829.089844,8829.089844,8829.089844,0
2007-03-14,8577.660156,8577.660156,8577.660156,8577.660156,8577.660156,0
2007-03-15,8706.780273,8706.780273,8706.780273,8706.780273,8706.780273,0
2007-03-16,8717.629883,8717.629883,8717.629883,8717.629883,8717.629883,0
2007-03-19,8841.700195,8841.700195,8841.700195,8841.700195,8841.700195,0
2007-03-20,8882.389648,8882.389648,8882.389648,8882.389648,8882.389648,0
2007-03-21,8942.160156,8942.160156,8942.160156,8942.160156,8942.160156,0
2007-03-22,9074.250000,9074.250000,9074.250000,9074.250000,9074.250000,0
2007-03-23,9089.849609,9089.849609,9089.849609,9089.849609,9089.849609,0
2007-03-26,9006.030273,9006.030273,9006.030273,9006.030273,9006.030273,0
2007-03-27,8966.290039,8966.290039,8966.290039,8966.290039,8966.290039,0
2007-03-28,8870.559570,8870.559570,8870.559570,8870.559570,8870.559570,0
2007-03-29,8977.450195,8977.450195,8977.450195,8977.450195,8977.450195,0
2007-03-30,8976.990234,8976.990234,8976.990234,8976.990234,8976.990234,0
2007-04-02,8956.309570,8956.309570,8956.309570,8956.309570,8956.309570,0
2007-04-03,9053.950195,9053.950195,9053.950195,9053.950195,9053.950195,0
2007-04-04,9057.620117,9057.620117,9057.620117,9057.620117,9057.620117,0
2007-04-05,9099.080078,9099.080078,9099.080078,9099.080078,9099.080078,0
2007-04-10,9150.650391,9150.650391,9150.650391,9150.650391,9150.650391,0
2007-04-11,9136.089844,9136.089844,9136.089844,9136.089844,9136.089844,0
2007-04-12,9110.059570,9110.059570,9110.059570,9110.059570,9110.059570,0
2007-04-13,9177.480469,9177.480469,9177.480469,9177.480469,9177.480469,0
2007-04-16,9269.900391,9269.900391,9269.900391,9269.900391,9269.900391,0
2007-04-17,9228.000000,9228.000000,9228.000000,9228.000000,9228.000000,0
2007-04-18,9278.530273,9278.530273,9278.530273,9278.530273,9278.530273,0
2007-04-19,9256.790039,9256.790039,9256.790039,9256.790039,9256.790039,0
2007-04-20,9399.750000,9399.750000,9399.750000,9399.750000,9399.750000,0
2007-04-23,9438.070313,9438.070313,9438.070313,9438.070313,9438.070313,0
2007-04-24,9392.419922,9392.419922,9392.419922,9392.419922,9392.419922,0
2007-04-25,9429.259766,9429.259766,9429.259766,9429.259766,9429.259766,0
2007-04-26,9481.250000,9481.250000,9481.250000,9481.250000,9481.250000,0
2007-04-27,9419.900391,9419.900391,9419.900391,9419.900391,9419.900391,0
2007-04-30,9428.269531,9428.269531,9428.269531,9428.269531,9428.269531,0
2007-05-02,9444.950195,9444.950195,9444.950195,9444.950195,9444.950195,0
2007-05-03,9393.049805,9393.049805,9393.049805,9393.049805,9393.049805,0
2007-05-04,9455.469727,9455.469727,9455.469727,9455.469727,9455.469727,0
2007-05-07,9455.540039,9455.540039,9455.540039,9455.540039,9455.540039,0
2007-05-08,9377.080078,9377.080078,9377.080078,9377.080078,9377.080078,0
2007-05-09,9427.690430,9427.690430,9427.690430,9427.690430,9427.690430,0
2007-05-10,9367.299805,9367.299805,9367.299805,9367.299805,9367.299805,0
2007-05-11,9408.250000,9408.250000,9408.250000,9408.250000,9408.250000,0
2007-05-14,9387.290039,9387.290039,9387.290039,9387.290039,9387.290039,0
2007-05-15,9391.030273,9391.030273,9391.030273,9391.030273,9391.030273,0
2007-05-16,9357.530273,9357.530273,9357.530273,9357.530273,9357.530273,0
2007-05-18,9424.690430,9424.690430,9424.690430,9424.690430,9424.690430,0
2007-05-21,9405.269531,9405.269531,9405.269531,9405.269531,9405.269531,0
2007-05-22,9361.070313,9361.070313,9361.070313,9361.070313,9361.070313,0
2007-05-23,9438.769531,9438.769531,9438.769531,9438.769531,9438.769531,0
2007-05-24,9357.019531,9357.019531,9357.019531,9357.019531,9357.019531,0
2007-05-25,9381.339844,9381.339844,9381.339844,9381.339844,9381.339844,0
