Date,Open,High,Low,Close,Adj Close,Volume
2/5/2006,761.119995,767.609985,759.909973,767.609985,767.609985,24034700
3/5/2006,767.609985,769.390015,762.22998,767.72998,767.72998,23952300
4/5/2006,767.72998,774.789978,767.72998,774.719971,774.719971,24314500
5/5/2006,774.719971,784.619995,774.719971,781.830017,781.830017,22947600
8/5/2006,781.830017,782.789978,778.640015,781.599976,781.599976,21513000
9/5/2006,781.599976,782.47998,779.460022,780.719971,780.719971,21572900
10/5/2006,780.690002,780.690002,772.75,775.940002,775.940002,22685500
11/5/2006,775.880005,775.880005,757.460022,757.469971,757.469971,25315200
12/5/2006,757.450012,757.450012,742.049988,742.400024,742.400024,25679700
15/5/2006,742.380005,742.380005,729.950012,737.640015,737.640015,25056600
16/5/2006,737.640015,742.140015,734.52002,737.469971,737.469971,23862100
17/5/2006,737.450012,737.450012,723.77002,725.849976,725.849976,28302000
18/5/2006,725.840027,732.559998,718.309998,718.469971,718.469971,25374900
19/5/2006,718.460022,725.450012,710.809998,722.539978,722.539978,29823000
22/5/2006,722.539978,722.539978,705.72998,715.25,715.25,27730100
23/5/2006,715.25,727.52002,710.630005,711.289978,711.289978,26052500
24/5/2006,711.27002,717.150024,696.059998,711.27002,711.27002,29990300
25/5/2006,711.26001,725.580017,711.26001,725.580017,725.580017,23727300
26/5/2006,725.559998,731.140015,725.080017,729.549988,729.549988,18140200
30/5/2006,729.47998,729.47998,710.919983,711.039978,711.039978,21761900
31/5/2006,711.030029,721.289978,711.030029,721.01001,721.01001,26921600
1/6/2006,721.01001,736.5,721.01001,736.5,736.5,23601600
2/6/2006,736.5,742.26001,731.77002,737.450012,737.450012,22955400
5/6/2006,737.450012,737.450012,713.51001,713.919983,713.919983,23134700
6/6/2006,713.919983,716.049988,702.890015,710.960022,710.960022,26976500
7/6/2006,710.929993,721.48999,706.679993,706.780029,706.780029,26441700
8/6/2006,706.77002,707.280029,684.909973,706.530029,706.530029,35437900
9/6/2006,706.52002,714.150024,699.630005,701.390015,701.390015,22140000
12/6/2006,701.380005,701.929993,683.190002,683.190002,683.190002,22470100
13/6/2006,683.070007,691.349976,671.190002,672.719971,672.719971,32157700
14/6/2006,672.659973,679.429993,669.880005,677.090027,677.090027,26679900
15/6/2006,677.080017,702.820007,677.080017,701.049988,701.049988,27754800
16/6/2006,701.039978,701.039978,690.030029,693.070007,693.070007,27833900
19/6/2006,693.059998,694.73999,678.820007,680.76001,680.76001,25172000
20/6/2006,680.73999,686.130005,677.340027,677.5,677.5,22329500
21/6/2006,677.48999,693.799988,677.48999,690.669983,690.669983,23612300
22/6/2006,690.669983,690.669983,683.48999,688.039978,688.039978,21481800
23/6/2006,688.039978,694.559998,682.679993,690.140015,690.140015,20172700
26/6/2006,690.130005,698.73999,690.130005,698.640015,698.640015,18785800
27/6/2006,698.630005,702.309998,685.549988,686.940002,686.940002,22031300
28/6/2006,686.640015,688.780029,679.900024,688.039978,688.039978,20854900
29/6/2006,687.98999,714.320007,687.98999,714.320007,714.320007,26212500
30/6/2006,714.320007,724.669983,710.299988,724.669983,724.669983,30495600
3/7/2006,724.650024,730.799988,724.5,730.799988,730.799988,11144700
5/7/2006,730.75,730.75,715.210022,719.849976,719.849976,21650700
6/7/2006,719.809998,725.5,716.859985,720.640015,720.640015,20091600
7/7/2006,720.640015,720.640015,708.369995,709.299988,709.299988,19881500
10/7/2006,709.299988,715.950012,706.75,709.080017,709.080017,18545900
11/7/2006,709.080017,714.400024,701.049988,714.390015,714.390015,23108500
12/7/2006,714.340027,714.669983,700.929993,701.169983,701.169983,22504500
13/7/2006,701.159973,701.159973,686.289978,687.289978,687.289978,25457600
14/7/2006,687.289978,687.289978,674.820007,681.23999,681.23999,24671200
